"Tabela 1613 - Área destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras permanentes",,,,,,
Variável - Rendimento médio da produção,,,,,,
MU,2700904,Belo Monte (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701001,Boca da Mata (AL),..,Quilogramas por Hectare,1688,Quilogramas por Hectare
MU,2701100,Branquinha (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701209,Cacimbinhas (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701308,Cajueiro (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701357,Campestre (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701407,Campo Alegre (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701506,Campo Grande (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701605,Canapi (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701704,Capela (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701803,Carneiros (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2701902,Chã Preta (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702009,Coité do Nóia (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702108,Colônia Leopoldina (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702207,Coqueiro Seco (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702306,Coruripe (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702355,Craíbas (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702405,Delmiro Gouveia (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702504,Dois Riachos (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702553,Estrela de Alagoas (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702603,Feira Grande (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702702,Feliz Deserto (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702801,Flexeiras (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2702900,Girau do Ponciano (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703007,Ibateguara (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703106,Igaci (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703205,Igreja Nova (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703304,Inhapi (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703403,Jacaré dos Homens (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703502,Jacuípe (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703601,Japaratinga (AL),..,Quilogramas por Hectare,2125,Quilogramas por Hectare
MU,2703700,Jaramataia (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703759,Jequiá da Praia (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703809,Joaquim Gomes (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2703908,Jundiá (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704005,Junqueiro (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704104,Lagoa da Canoa (AL),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2704203,Limoeiro de Anadia (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704302,Maceió (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704401,Major Isidoro (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704500,Maragogi (AL),..,Quilogramas por Hectare,1600,Quilogramas por Hectare
MU,2704609,Maravilha (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704708,Marechal Deodoro (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704807,Maribondo (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2704906,Mar Vermelho (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705002,Mata Grande (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705101,Matriz de Camaragibe (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705200,Messias (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705309,Minador do Negrão (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705408,Monteirópolis (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705507,Murici (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705606,Novo Lino (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705705,Olho d'Água das Flores (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705804,Olho d'Água do Casado (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2705903,Olho d'Água Grande (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706000,Olivença (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706109,Ouro Branco (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706208,Palestina (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706307,Palmeira dos Índios (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706406,Pão de Açúcar (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706422,Pariconha (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706448,Paripueira (AL),..,Quilogramas por Hectare,3000,Quilogramas por Hectare
MU,2706505,Passo de Camaragibe (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706604,Paulo Jacinto (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706703,Penedo (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706802,Piaçabuçu (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2706901,Pilar (AL),..,Quilogramas por Hectare,1625,Quilogramas por Hectare
MU,2707008,Pindoba (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707107,Piranhas (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707206,Poço das Trincheiras (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707305,Porto Calvo (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707404,Porto de Pedras (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707503,Porto Real do Colégio (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707602,Quebrangulo (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707701,Rio Largo (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707800,Roteiro (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2707909,Santa Luzia do Norte (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708006,Santana do Ipanema (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708105,Santana do Mundaú (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708204,São Brás (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708303,São José da Laje (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708402,São José da Tapera (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708501,São Luís do Quitunde (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708600,São Miguel dos Campos (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708709,São Miguel dos Milagres (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708808,São Sebastião (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708907,Satuba (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2708956,Senador Rui Palmeira (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2709004,Tanque d'Arca (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2709103,Taquarana (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2709152,Teotônio Vilela (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2709202,Traipu (AL),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2709301,União dos Palmares (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2709400,Viçosa (AL),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800100,Amparo do São Francisco (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800209,Aquidabã (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800308,Aracaju (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800407,Arauá (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800506,Areia Branca (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800605,Barra dos Coqueiros (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800670,Boquim (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2800704,Brejo Grande (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801009,Campo do Brito (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801108,Canhoba (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801207,Canindé de São Francisco (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801306,Capela (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801405,Carira (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2801504,Carmópolis (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801603,Cedro de São João (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801702,Cristinápolis (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2801900,Cumbe (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2802007,Divina Pastora (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802106,Estância (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802205,Feira Nova (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2802304,Frei Paulo (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2802403,Gararu (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802502,General Maynard (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802700,Ilha das Flores (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802809,Indiaroba (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2802908,Itabaiana (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803005,Itabaianinha (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803104,Itabi (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2803203,Itaporanga d'Ajuda (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803302,Japaratuba (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803401,Japoatã (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803500,Lagarto (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803609,Laranjeiras (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803708,Macambira (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2803807,Malhada dos Bois (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2803906,Malhador (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804003,Maruim (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804102,Moita Bonita (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804300,Muribeca (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804409,Neópolis (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804458,Nossa Senhora Aparecida (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2804607,Nossa Senhora das Dores (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804706,Nossa Senhora de Lourdes (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2804805,Nossa Senhora do Socorro (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2804904,Pacatuba (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805000,Pedra Mole (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2805109,Pedrinhas (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805208,Pinhão (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2805307,Pirambu (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805406,Poço Redondo (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805505,Poço Verde (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2805604,Porto da Folha (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805703,Propriá (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805802,Riachão do Dantas (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2805901,Riachuelo (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806008,Ribeirópolis (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2806107,Rosário do Catete (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806206,Salgado (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806305,Santa Luzia do Itanhy (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806404,Santana do São Francisco (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806503,Santa Rosa de Lima (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806602,Santo Amaro das Brotas (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806701,São Cristóvão (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806800,São Domingos (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2806909,São Francisco (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2807105,Simão Dias (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2807204,Siriri (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2807303,Telha (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2807402,Tobias Barreto (SE),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2807501,Tomar do Geru (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2807600,Umbaúba (SE),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900108,Abaíra (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900207,Abaré (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900306,Acajutiba (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900355,Adustina (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2900405,Água Fria (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900504,Érico Cardoso (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900603,Aiquara (BA),..,Quilogramas por Hectare,3000,Quilogramas por Hectare
MU,2900702,Alagoinhas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900801,Alcobaça (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2900900,Almadina (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901007,Amargosa (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901106,Amélia Rodrigues (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901155,América Dourada (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901205,Anagé (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901304,Andaraí (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901353,Andorinha (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2901403,Angical (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901502,Anguera (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2901601,Antas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901700,Antônio Cardoso (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2901809,Antônio Gonçalves (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901908,Aporá (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2901957,Apuarema (BA),..,Quilogramas por Hectare,2000,Quilogramas por Hectare
MU,2902005,Aracatu (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902054,Araçás (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902104,Araci (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902203,Aramari (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902252,Arataca (BA),..,Quilogramas por Hectare,5500,Quilogramas por Hectare
MU,2902302,Aratuípe (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902401,Aurelino Leal (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902500,Baianópolis (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902609,Baixa Grande (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2902658,Banzaê (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902708,Barra (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902807,Barra da Estiva (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2902906,Barra do Choça (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903003,Barra do Mendes (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903102,Barra do Rocha (BA),..,Quilogramas por Hectare,6000,Quilogramas por Hectare
MU,2903201,Barreiras (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903235,Barro Alto (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903276,Barrocas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903300,Barro Preto (BA),..,Quilogramas por Hectare,1245,Quilogramas por Hectare
MU,2903409,Belmonte (BA),..,Quilogramas por Hectare,3000,Quilogramas por Hectare
MU,2903508,Belo Campo (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903607,Biritinga (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903706,Boa Nova (BA),..,Quilogramas por Hectare,3400,Quilogramas por Hectare
MU,2903805,Boa Vista do Tupim (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903904,Bom Jesus da Lapa (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2903953,Bom Jesus da Serra (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904001,Boninal (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904050,Bonito (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904100,Boquira (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904209,Botuporã (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904308,Brejões (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904407,Brejolândia (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904506,Brotas de Macaúbas (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2904605,Brumado (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904704,Buerarema (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904753,Buritirama (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904803,Caatiba (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904852,Cabaceiras do Paraguaçu (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2904902,Cachoeira (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905008,Caculé (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905107,Caém (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905156,Caetanos (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905206,Caetité (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905305,Cafarnaum (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905404,Cairu (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905503,Caldeirão Grande (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905602,Camacan (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905701,Camaçari (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2905800,Camamu (BA),..,Quilogramas por Hectare,2414,Quilogramas por Hectare
MU,2905909,Campo Alegre de Lourdes (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906006,Campo Formoso (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906105,Canápolis (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906204,Canarana (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906303,Canavieiras (BA),..,Quilogramas por Hectare,5833,Quilogramas por Hectare
MU,2906402,Candeal (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2906501,Candeias (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906600,Candiba (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906709,Cândido Sales (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906808,Cansanção (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906824,Canudos (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906857,Capela do Alto Alegre (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906873,Capim Grosso (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906899,Caraíbas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2906907,Caravelas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907004,Cardeal da Silva (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907103,Carinhanha (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907202,Casa Nova (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907301,Castro Alves (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907400,Catolândia (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907509,Catu (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907558,Caturama (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907608,Central (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907707,Chorrochó (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907806,Cícero Dantas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2907905,Cipó (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908002,Coaraci (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908101,Cocos (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908200,Conceição da Feira (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908309,Conceição do Almeida (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908408,Conceição do Coité (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908507,Conceição do Jacuípe (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2908606,Conde (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908705,Condeúba (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908804,Contendas do Sincorá (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2908903,Coração de Maria (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2909000,Cordeiros (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909109,Coribe (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909208,Coronel João Sá (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909307,Correntina (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909406,Cotegipe (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909505,Cravolândia (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909604,Crisópolis (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909703,Cristópolis (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909802,Cruz das Almas (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2909901,Curaçá (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910008,Dário Meira (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910057,Dias d'Ávila (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910107,Dom Basílio (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910206,Dom Macedo Costa (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910305,Elísio Medrado (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910404,Encruzilhada (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910503,Entre Rios (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910602,Esplanada (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910701,Euclides da Cunha (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910727,Eunápolis (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910750,Fátima (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910776,Feira da Mata (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910800,Feira de Santana (BA),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,2910859,Filadélfia (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2910909,Firmino Alves (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911006,Floresta Azul (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911105,Formosa do Rio Preto (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911204,Gandu (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911253,Gavião (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911303,Gentio do Ouro (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911402,Glória (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,2911501,Gongogi (BA),..,Quilogramas por Hectare,-,Quilogramas por Hectare
